@relation water_quality_

@attribute ph numeric
@attribute Hardness numeric
@attribute Solids numeric
@attribute Chloramines numeric
@attribute Sulfate numeric
@attribute Organic_carbon numeric
@attribute Trihalomethanes numeric
@attribute Turbidity numeric
@attribute Check numeric

@data
6.737004,220.100102,24694.74421,8.37366,?,6.748092,8.175876,4.06317,1
?,163.224466,18570.28534,8.109346,296.190262,16.900148,61.349832,4.135745,1
5.382489,240.018214,18189.39498,5.55199,397.700065,12.81873,79.779911,4.17333,1
7.022952,264.525606,15978.35525,10.956205,262.064551,5.315287,76.024491,4.971907,1
?,250.705394,27355.93431,6.482038,377.358048,13.65396,77.91772,2.969136,1
10.026224,94.091307,25510.0973,6.614114,385.40266,11.887161,69.273979,3.736228,1
5.583833,261.233825,35278.68174,6.594617,?,13.565387,83.274895,3.870157,1
7.952929,221.369854,18621.42492,6.879418,?,19.056985,72.689354,5.260015,1
5.500187,254.672705,21082.85204,8.369354,347.816514,13.496404,60.045867,4.178479,1
7.5437,161.623142,19116.01208,8.493407,289.959953,13.33677,80.243237,3.630537,1
6.848332,159.18805,12837.50606,5.164448,373.991711,12.254081,69.77221,4.396605,1
?,181.21051,30280.78859,10.382547,256.630068,11.346302,68.843866,3.779554,1
5.910252,282.739017,15244.84639,6.636551,363.384683,13.138353,89.801011,3.660923,1
8.71682,153.980034,11734.44886,7.123611,?,12.736044,39.927521,3.205129,1
6.016889,221.147308,16656.06267,5.201688,?,22.51787,81.626232,4.422269,1
9.567823,173.111498,38787.46271,5.15,444.970552,12.904221,48.481477,4.197919,1
4.296247,278.147524,19672.48721,4.955218,414.636726,11.293187,70.66554,4.163329,1
3.551579,323.124,38969.38899,8.925515,?,10.160303,71.099999,3.965994,1
8.529669,157.700481,18203.73003,8.926826,309.541977,12.287824,52.028741,3.776041,1
8.065339,174.120584,21366.2836,7.490944,315.180405,11.417019,46.213198,3.756392,1
9.158445,186.672973,15797.0304,8.151081,333.812264,12.182639,112.622733,4.525237,1
8.848586,188.919983,32033.33202,13.127,182.39737,12.070444,77.671337,4.014682,1
9.495456,185.878594,18088.35485,7.527375,388.768657,12.397704,63.359144,4.168541,1
8.052894,198.994474,9025.07936,7.217788,338.39691,9.142523,42.753215,3.634845,1
2.798549,311.383957,26931.24348,7.116897,?,14.235154,42.080353,3.663252,1
6.425874,188.980281,11965.39651,7.571123,365.453655,13.866487,96.818113,3.731937,1
7.75727,213.048445,25259.78055,7.635153,363.684814,15.254021,107.189584,4.165432,1
7.748655,239.788278,29331.23663,10.713097,217.000607,16.389384,?,2.51181,1
5.11739,225.657404,30914.11158,6.207729,371.649391,8.073421,77.388138,3.937188,1
7.481535,218.26117,12088.41645,4.87066,407.29655,17.120962,56.711024,4.262065,1
5.374223,201.33144,19410.23376,3.23958,384.562838,13.451089,?,3.642778,1
7.063647,140.612866,17941.81126,6.275305,376.046156,12.43974,29.468428,3.395866,1
6.876451,190.844514,21979.03167,5.630558,363.831706,9.551732,68.410851,4.545341,1
4.812434,250.183954,11465.57564,4.362641,398.161904,18.210031,62.511467,3.020996,1
4.993531,242.620503,13900.77927,6.467744,?,17.274663,61.245788,3.153809,1
4.788861,234.893703,28174.62052,10.850036,187.424131,11.784799,89.010974,2.896852,1
4.037288,291.461897,52318.9173,7.779459,?,16.542921,87.8148,3.045049,1
6.505873,240.287912,29534.69029,6.775277,341.728239,13.570223,93.166465,4.497529,1
6.779774,153.886309,24415.07056,7.322672,?,14.78229,93.914702,2.729105,1
6.952512,211.697297,33737.28852,6.300871,?,14.182396,39.802907,4.105495,1
5.628407,226.830043,28334.49194,8.012497,293.924273,15.019241,35.178662,5.050683,1
5.966,194.796221,17350.05853,4.466577,404.609982,11.539987,48.173359,4.177139,1
6.319432,180.965621,36278.71831,9.960552,275.591746,18.196931,93.594246,2.653127,1
8.027248,193.352416,7714.746969,6.087238,?,22.504679,62.007044,3.480641,1
8.882684,135.523062,4857.253807,5.209779,?,20.296274,20.337753,3.827921,1
5.991283,224.608563,29983.11601,7.383819,329.731547,17.741228,65.116976,4.840562,1
10.272444,163.624623,18894.85239,10.068205,269.646656,11.856914,82.445503,3.179885,1
?,131.547744,21626.49759,7.207846,?,14.844955,26.505484,4.728124,1
6.10514,249.141391,45249.44903,7.36936,338.771307,11.251778,88.657477,3.10309,1
9.443359,73.492234,20438.22469,8.024953,315.805659,12.538681,50.85247,3.486646,1
6.887414,223.603058,29189.13672,10.514466,253.830552,11.312294,67.916183,4.564188,1
6.512901,169.21748,25151.41157,4.613311,375.612318,15.0887,74.075926,4.40404,1
5.772718,213.363545,26124.93141,8.630719,273.279448,8.006208,59.964334,6.494249,1
4.912557,308.253833,44063.09842,7.927977,280.933664,14.857981,?,4.897373,1
9.739562,166.948864,13623.16006,7.235922,385.059134,12.322604,68.505852,2.56808,1
5.541979,185.671874,20143.06526,10.236176,209.471058,18.464015,49.371319,3.672976,1
?,193.503415,42268.3343,9.005943,258.392683,9.085279,75.439633,3.601735,1
?,143.3002,16263.16747,6.229737,?,19.585497,?,3.45174,1
6.448931,240.244771,13979.16572,9.077985,314.590477,17.416903,84.024786,3.622196,1
5.477912,211.398844,27361.65907,5.810457,340.623806,16.629384,?,3.774256,1
8.544709,181.413402,31429.37903,7.55503,350.397082,10.247232,82.721912,2.318152,1
7.378597,175.982447,9460.322635,5.941012,?,15.639455,37.389452,3.215219,1
6.664003,199.588718,15902.94528,5.257789,346.584557,15.989419,61.156575,2.227728,1
6.775583,218.414929,17968.88278,8.254115,?,10.520161,57.244111,4.333636,1
8.736371,194.677687,24283.65879,8.855544,329.004205,16.516232,67.250473,3.802116,1
7.146976,196.562685,16911.20377,6.890505,320.100875,12.854239,66.814176,4.025762,1
?,242.909436,9654.733681,6.25398,359.665835,15.197015,62.82285,5.652222,1
5.040332,232.234479,25653.69023,5.929308,328.32958,13.53941,38.346738,3.603326,1
?,281.582162,21707.49226,5.037261,348.239719,15.370098,85.92035,4.003819,1
7.745499,168.355624,14336.62752,5.26431,?,7.49641,67.624767,4.043335,1
6.259652,208.37943,37356.7464,8.565487,256.473839,5.567693,68.441865,4.213405,1
8.596391,189.523161,14518.9745,5.124129,422.990413,17.358071,?,3.519884,1
5.76735,272.472178,15417.93283,7.72886,315.404917,15.284268,60.822135,3.89609,1
7.088941,206.364122,13839.71343,8.088242,321.296141,14.896092,66.674658,5.661104,1
8.029182,158.040398,19663.46943,8.433448,283.270495,20.696198,59.972929,4.388551,1
?,286.201763,46931.88429,7.440024,262.526456,14.47165,74.04386,4.120931,1
4.725786,249.670999,20834.29428,5.03601,378.998685,17.769641,78.817436,3.156331,1
8.195765,214.51761,10389.54254,6.295405,327.193898,15.067042,72.756812,3.218709,1
6.443754,196.615992,25740.41259,2.48438,435.672765,16.924419,33.051888,4.498685,1
7.039094,179.645225,28827.36019,4.945555,389.889271,12.079207,58.363507,4.366031,1
?,185.755728,27345.17429,8.932764,?,13.420126,56.97485,4.407566,0
?,185.846797,14971.94903,6.666343,346.486189,18.684215,67.71246,5.110414,0
6.945224,220.960041,36438.31088,5.55166,337.963891,20.160734,53.007723,4.823082,0
5.74211,188.216604,26831.61041,6.202721,318.376676,9.65736,53.508523,3.32307,0
5.596628,177.213792,17925.35212,8.43547,303.734166,10.339986,57.820611,5.235111,0
7.350379,193.633367,26736.08557,10.416589,309.416883,16.519722,61.077383,3.663922,0
6.262799,206.889748,31414.52581,4.528076,349.734662,15.96354,73.022605,4.012518,0
9.927024,208.490738,19666.99279,8.008618,340.237824,11.360427,85.829113,4.051733,0
5.381408,175.574307,15371.99994,7.457245,312.354938,12.17894,?,4.364067,0
4.961353,166.259962,22229.23009,9.922078,295.131831,12.001547,63.427979,3.902838,0
6.457098,192.264945,18340.04681,8.832138,335.970114,23.373265,51.7971,2.637365,0
6.53937,214.638603,21230.43141,6.485594,336.974861,18.263688,90.908081,4.527364,0
6.25241,225.784101,23920.25478,7.018165,303.791688,13.433506,67.401384,2.722908,0
7.967345,180.531707,19384.03743,9.868238,325.496848,11.265127,67.272207,4.069359,0
?,212.73169,37030.70812,5.04032,351.064458,15.895048,33.370713,4.825792,0
7.609521,223.288394,40879.78957,7.030699,310.63245,14.375368,73.756957,3.145843,0
6.887864,173.325022,19947.92418,7.488703,334.098023,10.780501,89.005492,5.454488,0
9.879071,208.905645,14673.67067,6.240248,366.817639,19.626022,66.816581,4.218831,0
7.638762,178.271636,18308.50267,6.548098,362.332872,11.291788,81.989156,4.496627,0
6.961892,223.595839,31101.68428,3.692065,343.827276,13.67548,70.434962,3.446728,0
8.06061,208.042711,15489.32566,5.620299,361.970424,15.37155,75.445589,3.600906,0
7.240272,213.423139,23432.96269,5.927868,328.359206,14.033553,60.571081,3.832597,0
7.48678,199.677785,25396.01178,4.960558,342.453546,16.115432,43.142016,5.048834,0
8.410461,234.876524,27554.34526,5.681716,362.48956,14.482213,55.628499,2.97736,0
6.143921,175.274076,29072.16965,12.062536,287.698157,13.142493,83.279658,3.476213,0
6.09618,174.871629,16314.23338,8.063021,?,10.658878,62.083589,5.142471,0
6.384824,243.688075,39960.29895,6.697657,297.185549,15.96749,54.930317,4.144999,0
9.462666,225.399307,12224.6246,2.981379,387.09872,13.204394,62.297699,2.850184,0
7.868147,199.035973,20434.10574,6.210994,337.916091,16.501578,?,4.315898,0
5.873157,153.673382,21910.76357,9.752879,319.356743,14.15411,65.234629,5.120888,0
?,186.873014,26004.52888,8.493529,320.693485,19.890025,54.373956,5.144114,0
6.529304,210.004033,28970.08761,4.250151,?,7.091298,83.690156,3.361088,0
5.152204,207.29926,27000.10688,6.691806,?,12.490509,49.852965,4.689843,0
7.858663,210.954754,26703.85347,6.509065,341.341899,8.811986,72.799798,3.422471,0
7.70441,234.635951,22057.37916,8.124403,?,14.897563,50.920436,3.031364,0
6.728004,201.126896,22888.78806,7.663988,319.463491,16.788306,58.96122,4.410697,0
10.464502,190.994848,6700.775054,6.879858,?,14.562161,66.701621,4.956358,0
9.112786,205.941072,20868.62798,6.96279,330.93429,16.128976,77.79653,4.567088,0
8.079808,174.161093,12677.8415,7.295212,333.582542,14.852225,39.529387,3.611057,0
7.078659,232.581848,26177.78951,3.914353,334.161127,9.633631,41.95194,3.69664,0
?,139.331152,2912.211247,10.338234,343.318021,11.078341,42.172824,4.093098,0
8.043889,169.688225,8896.195118,7.837861,328.939817,12.263492,76.334247,3.159949,0
7.040245,192.955983,20988.42941,6.422359,320.948844,15.396455,88.298465,3.99341,0
5.483974,166.161837,21144.97526,7.607611,322.733094,14.17101,64.136528,4.063614,0
8.534407,248.577482,22372.30327,2.993744,366.146249,14.692902,78.708937,2.544734,0
7.266595,176.853696,14859.05966,8.261778,327.172252,19.923704,87.066131,3.357439,0
6.256651,181.072307,16905.80152,11.586151,?,10.639743,74.557241,4.181051,0
7.240351,201.997196,14462.67431,6.737176,314.043137,14.213794,82.945817,3.782972,0
8.692115,144.236358,2552.962804,9.202634,347.975137,13.963421,42.388661,2.283475,0
8.639541,168.613967,7013.211787,8.451601,355.213897,17.929395,33.64154,4.192932,0
7.179864,180.854211,10859.55375,8.263503,341.302486,12.065317,83.329918,3.878447,0
7.163999,203.781598,34226.07213,9.412035,320.258917,16.221044,90.184208,3.354322,0
8.926113,189.987947,15249.62024,7.076222,341.526873,21.278095,?,2.752134,0
6.35311,206.26981,18409.03732,3.723776,348.209863,13.205425,60.291342,2.856175,0
6.681554,238.512441,26132.21181,6.304459,309.237009,8.138227,46.08726,2.956748,0
5.445326,201.379459,28001.11818,7.208946,331.587484,11.788777,65.944566,3.94699,0
7.539882,185.825975,21575.24522,7.442999,333.07963,15.830565,49.067977,4.531594,0
?,199.918014,15335.51143,8.092377,303.327182,11.821736,58.222293,4.48246,0
4.370477,188.654037,29542.33817,8.117114,301.022182,16.346838,46.696941,4.649382,0
10.3164,217.266842,10676.50848,3.445515,397.754946,12.812732,72.28192,3.407349,0
6.599594,198.323261,21078.88717,6.234231,331.495637,12.936304,59.833619,4.702311,0
4.197584,189.473677,31292.1277,7.105204,?,11.986402,50.32283,5.20648,0
7.920795,173.357151,13454.63478,6.947895,356.768119,16.47784,68.000508,3.374327,0
6.330733,166.738009,18397.19941,8.076426,?,12.905189,67.648556,3.94,0
?,181.296125,23433.90177,7.729588,?,12.275713,38.756798,5.128347,0
7.764143,186.132432,25926.07564,8.011207,?,22.846529,35.243678,4.105178,0
8.237143,190.059695,20015.39811,8.385217,356.091761,17.740944,37.713878,4.939109,0
5.679234,188.188696,35643.18121,8.882654,322.169383,15.00026,?,2.339573,0
7.41757,193.771878,23207.09284,7.472115,?,15.744353,73.187475,4.671558,0
4.775983,196.273964,19185.79188,4.94293,329.143912,13.37095,84.58425,4.382162,0
7.865095,210.039294,14310.6233,6.6129,?,12.879341,74.134788,4.795026,0
5.903466,201.864032,25394.10472,7.692154,313.648072,18.006703,59.97216,4.587087,0
7.705711,178.922858,18476.61917,8.226228,334.889911,10.638798,63.157489,3.861956,0
7.815122,190.313904,20229.10815,9.186893,335.638726,14.979348,73.425428,3.096163,0
6.139743,168.444214,23894.13601,9.494582,318.026087,19.116022,60.264767,3.841222,0
5.041405,193.167854,17342.31408,7.842975,322.106997,17.472788,66.542198,4.543686,0
8.675193,200.735941,15049.5842,8.630381,356.805465,17.853054,74.586511,4.978575,0
7.689358,221.356886,30253.8511,6.269309,320.478106,17.973277,84.696366,4.978556,0
8.570129,200.071875,9782.344284,5.661697,?,11.856089,66.048413,4.604405,0
5.671762,184.781842,17527.71673,5.314759,339.05648,15.196045,31.941831,3.268694,0
6.624806,204.342928,21443.26475,5.980402,312.315229,11.965107,62.520333,2.840911,0
6.541008,195.56689,29616.49287,7.108628,328.99854,11.899398,68.141446,2.355934,0
?,169.188736,18408.29497,5.131839,342.937675,19.334232,86.677328,6.739,0
9.241198,223.69135,21610.5813,4.116183,?,12.725428,65.550704,5.265729,0
?,162.626287,21318.96169,7.575279,289.208408,7.477315,60.238478,4.514982,0
6.340809,158.342741,15288.21377,7.599752,342.4477,9.237118,38.103917,5.45861,0
5.980357,181.258705,11826.29428,3.688504,356.166613,8.828689,60.206381,4.24724,0
7.605979,172.198136,10930.05567,8.432639,?,12.560446,51.64378,3.24285,0
6.427512,178.326555,25993.71141,7.294554,329.695223,11.97427,60.736723,6.032995,0
?,196.248857,17909.36578,3.672271,?,14.557068,57.734652,3.888235,0
6.109073,191.755571,26853.94949,9.064613,312.201984,15.514033,73.789683,4.881101,0
5.842933,168.295287,19156.12313,6.878348,331.477649,14.526151,80.423715,4.143225,0
5.367546,175.432819,29009.01082,6.481444,?,19.370234,67.286208,4.26719,0
5.345887,184.784575,22274.36837,9.727103,319.030495,11.894673,87.297686,2.950361,0
5.386307,212.592991,40149.31656,8.124232,318.791667,17.348802,64.210905,3.662563,0
9.919478,207.065587,16544.27559,7.039311,363.036851,17.05254,44.299534,4.117488,0
?,218.302176,42061.3228,6.331177,324.541596,15.712139,48.497826,4.328026,0
7.121458,204.16414,20574.36426,7.089146,?,16.488156,57.022783,3.774601,0
9.418296,173.640216,8777.686784,8.456178,358.292064,16.785215,105.272456,4.604633,0
7.457165,263.036704,31085.08343,1.683993,?,11.809444,45.501362,4.106543,0
5.272228,206.313185,42210.88524,8.849717,?,11.927999,46.540368,5.068556,0
7.291957,202.329044,21891.67716,7.628747,339.829014,7.654956,64.021523,4.237644,0
7.803833,223.688111,37376.79299,6.664969,?,16.697408,74.782434,2.907387,0
6.844351,197.460469,23608.86224,8.396405,?,10.878096,62.037143,2.877063,0
5.608745,152.954062,19835.98077,9.345981,323.39334,14.380725,49.428252,4.644212,0
5.701155,233.515042,41411.60171,5.895464,310.160545,22.686837,73.751883,3.403136,0
5.412762,226.586488,45510.58432,7.070185,307.621462,21.94019,58.851736,4.091206,0
?,208.177464,17264.84092,3.296157,387.070824,8.40457,68.30059,3.912148,0
5.018132,169.397238,29072.03812,10.711475,297.013272,15.913761,23.79295,4.286479,0
4.552238,197.076934,25969.21512,8.865422,?,12.853405,69.335057,3.932804,0
?,203.505921,21417.59361,6.072638,319.522689,12.612966,68.642545,4.613579,0
7.025306,202.809081,23502.8578,5.239013,335.548719,13.891519,63.751855,5.989543,0
5.770621,194.500144,16173.72709,6.341797,318.788933,12.042914,52.512261,4.240821,0
8.437876,183.106625,12856.92869,7.400019,361.779682,15.926921,77.951262,3.815469,0
5.907078,213.471081,41839.45645,7.924762,312.329947,15.598965,54.421879,4.29648,0
6.898341,187.415306,19024.48553,6.91507,?,12.580162,44.38021,5.371284,0
10.252734,217.736669,9651.874826,4.338353,369.297709,18.661403,54.15045,3.290372,0
8.2065,182.905359,18949.97554,6.662949,347.132562,18.328401,66.688384,4.225121,0
7.286167,208.444085,30879.02668,6.856967,336.048832,10.566452,64.025333,4.68602,0
8.809296,226.105901,18140.59427,4.930381,320.799382,14.33884,64.334637,3.879054,0
6.641501,198.88441,27867.48676,7.327729,318.408397,13.19172,81.551114,4.694311,0
6.145148,197.541072,39657.27211,9.900159,288.157883,11.587378,120.030077,4.600886,0
5.906442,177.891369,27296.29404,8.869268,312.015798,13.938686,60.613795,4.807496,0
5.389846,163.344352,19646.23342,9.092721,314.237577,15.496325,48.686584,3.577675,0
5.006563,160.496448,27218.82198,11.54319,289.975777,16.569391,70.699066,3.665206,0
6.503638,163.256634,15000.18777,7.641834,334.10312,17.530659,37.765518,4.963184,0
9.606859,200.842143,18907.64284,7.515087,?,11.358735,64.371183,4.405352,0
8.74223,179.409804,9694.354896,6.577128,368.504321,13.92501,85.779324,2.842393,0
8.394397,187.643411,10603.09802,7.840261,352.83564,13.374831,58.950002,2.833901,0
?,204.923829,12556.75405,5.789008,359.951766,16.012643,52.442326,3.257744,0
3.841205,186.917766,19988.64926,7.174952,?,13.422802,74.381701,3.635635,0
4.301373,148.737701,26640.07219,9.242653,316.764407,12.515734,54.082289,3.067627,0
9.895889,210.654041,13189.51938,4.945128,?,11.763453,49.851928,3.813429,0
4.319441,186.056179,30565.57839,9.811168,276.833932,13.448689,?,3.241972,0
8.313774,196.547696,11310.95831,5.310815,364.405067,8.457142,76.69458,4.290072,0
?,179.149287,4784.967879,5.702187,378.398218,14.387224,68.687024,2.380084,0
3.41036,207.397473,49074.73041,5.667433,301.975011,15.98737,86.639186,3.721766,0
7.510943,182.192847,17100.88743,5.948785,357.265732,20.725806,60.670939,3.342409,0
6.978291,191.858484,26189.64706,7.279433,317.184165,19.426893,50.50654,4.931878,0
?,164.378433,15908.56187,11.208688,?,17.239577,60.179119,4.380978,0
7.460727,237.579612,25222.956,7.277443,316.562331,5.914617,62.044183,3.949015,0
?,190.046661,18327.43843,7.898765,354.419248,12.902213,63.45662,4.543581,0
7.220166,204.768391,15658.08628,3.842732,?,15.150582,64.989116,4.398685,0
8.790851,187.439812,7850.641892,6.359942,?,16.722376,77.902673,3.480272,0
?,198.234408,26486.18144,6.472958,?,11.03224,63.729795,4.148611,0
?,219.013328,29433.42378,9.384056,302.767348,17.307476,70.060303,5.776611,0
9.049166,169.509254,4343.356611,5.780823,386.700463,16.170628,62.722085,2.814001,0
9.515141,199.081317,9082.816175,5.97655,367.230792,12.877123,55.77069,3.812888,0
6.145243,213.175589,20417.26442,6.243743,?,23.514774,81.299133,4.09094,0
7.494212,210.347276,29252.50111,5.922704,339.846577,16.917113,84.868548,5.492705,0
7.091886,221.191476,29091.2071,5.13496,?,19.578273,62.62733,5.116407,0
6.624573,172.055471,14877.28974,7.079934,338.441277,15.656149,58.560531,4.333721,0
6.032189,200.420756,32882.15594,6.516519,352.018638,14.104821,43.376808,3.423832,0
6.344095,164.817207,14973.29736,10.707016,316.14445,19.411699,64.38497,3.843484,0
?,209.766022,27382.76933,7.432312,323.955632,13.970732,62.738594,4.103439,0
7.459145,217.70013,19436.50354,4.639116,352.424439,14.460295,57.196188,3.841052,0
